datetime;p
2017-10-02 07:54:23 ;1750.8252007411982
2017-10-02 08:21:22 ;1425.7566137566137
2017-10-02 08:33:58 ;1533.6089850249584
2017-10-02 08:43:59 ;1378.6710794297353
2017-10-02 09:00:21 ;1425.2987012987012
2017-10-02 09:15:45 ;593.0354609929078
2017-10-02 09:27:30 ;560.6769005847954
2017-10-02 09:38:54 ;388.477537437604
2017-10-02 09:48:55 ;631.7453061224489
2017-10-02 10:09:20 ;839.8718801996672
2017-10-02 10:19:21 ;1289.2538860103627
2017-10-02 10:35:26 ;840.5257903494177
2017-10-02 10:45:27 ;783.198003327787
2017-10-02 10:55:28 ;801.1064891846922
2017-10-02 11:05:29 ;253.90661478599222
2017-10-02 11:18:20 ;185.27454242928454
2017-10-02 11:28:21 ;361.35483870967744
2017-10-02 11:38:41 ;2252.5008319467556
2017-10-02 11:48:42 ;874.2780203784571
2017-10-02 12:00:09 ;345.8901830282862
2017-10-02 12:10:10 ;402.0432612312812
2017-10-02 12:20:11 ;777.9484193011647
2017-10-02 12:30:12 ;2834.755905511811
2017-10-02 12:40:47 ;2106.6405990016638
2017-10-02 12:50:48 ;2473.492512479201
2017-10-02 13:00:49 ;2404.304492512479
2017-10-02 13:10:50 ;3274.0332778702164
2017-10-02 13:20:51 ;2311.2845257903496
2017-10-02 13:30:52 ;2197.610648918469
2017-10-02 13:40:53 ;2341.0582362728787
2017-10-02 13:50:54 ;3038.67387687188
2017-10-02 14:00:55 ;2194.595673876872
2017-10-02 14:10:56 ;2918.603993344426
2017-10-02 14:20:57 ;4071.3660565723794
2017-10-02 14:30:58 ;2351.891846921797
2017-10-02 14:40:59 ;2987.732113144759
2017-10-02 14:51:00 ;3595.0332778702164
2017-10-02 15:01:01 ;1259.3311148086523
2017-10-02 15:11:02 ;1031.144758735441
2017-10-02 15:21:03 ;1242.2462562396006
2017-10-02 15:31:04 ;1290.0415973377703
2017-10-02 15:41:05 ;1232.5806988352745
2017-10-02 15:51:06 ;1291.514143094842
2017-10-02 16:01:07 ;1324.008319467554
2017-10-02 16:11:08 ;1412.4209650582363
2017-10-02 16:21:09 ;1650.3361064891847
2017-10-02 16:31:10 ;1289.9833610648918
2017-10-02 16:41:11 ;1399.8386023294509
2017-10-02 16:51:12 ;1284.4226289517471
2017-10-02 17:01:13 ;1467.1763727121465
2017-10-02 17:11:14 ;1527.5391014975041
2017-10-02 17:21:15 ;916.1846921797005
2017-10-02 17:31:16 ;1648.9384359401
2017-10-02 17:41:17 ;1942.8435940099835
2017-10-02 17:51:18 ;1811.8818635607322
2017-10-02 18:01:19 ;1778.4742096505825
2017-10-02 18:11:20 ;1900.4808652246256
2017-10-02 18:21:21 ;1784.5973377703826
2017-10-02 18:31:22 ;1838.6106489184692
2017-10-02 18:41:23 ;1898.5074875207986
2017-10-02 18:51:24 ;1491.8519134775374
2017-10-02 19:01:25 ;2052.3577371048254
2017-10-02 19:11:26 ;2464.628951747088
2017-10-02 19:21:27 ;2409.9617304492513
2017-10-02 19:31:28 ;2446.1647254575705
2017-10-02 19:41:29 ;2435.3078202995007
2017-10-02 19:51:30 ;2421.9251247920133
2017-10-02 20:01:31 ;2410.1048252911814
2017-10-02 20:11:32 ;2421.6123128119802
2017-10-02 20:21:33 ;2450.6189683860234
2017-10-02 20:31:34 ;2357.0332778702164
2017-10-02 20:41:35 ;1565.7071547420965
2017-10-02 20:51:36 ;1669.4193011647255
2017-10-02 21:01:37 ;1574.5374376039933
2017-10-02 21:11:38 ;1633.2179700499169
2017-10-02 21:21:39 ;1698.2362728785358
2017-10-02 21:31:40 ;1580.7420965058236
2017-10-02 21:41:41 ;1644.67387687188
