datetime;p
2017-10-04 09:30:46 ;6332.352745424293
2017-10-04 09:40:47 ;959.9534109816972
2017-10-04 09:50:48 ;1133.8935108153078
2017-10-04 10:00:49 ;1484.6356073211314
2017-10-04 10:10:50 ;2068.1281198003326
2017-10-04 10:20:51 ;2237.2429284525792
2017-10-04 10:30:52 ;2191.5607321131447
2017-10-04 10:40:53 ;2713.30615640599
2017-10-04 10:50:54 ;3051.8968386023294
2017-10-04 11:00:55 ;1858.8435940099835
2017-10-04 11:10:56 ;544.5091514143095
2017-10-04 11:20:57 ;534.9251247920133
2017-10-04 11:30:58 ;468.7321131447587
2017-10-04 11:40:59 ;362.3294509151414
2017-10-04 11:51:00 ;664.4975041597338
2017-10-04 12:01:01 ;600.2845257903494
2017-10-04 12:11:02 ;621.8535773710482
2017-10-04 12:21:03 ;1617.5773710482529
2017-10-04 12:31:04 ;1167.4126455906821
2017-10-04 12:41:05 ;1792.6555740432611
2017-10-04 12:51:06 ;994.6871880199667
2017-10-04 13:01:07 ;488.4509151414309
2017-10-04 13:11:08 ;481.3544093178037
2017-10-04 13:21:09 ;553.5257903494177
2017-10-04 13:31:10 ;707.4841930116472
2017-10-04 13:41:11 ;1171.3361064891847
2017-10-04 13:51:12 ;1140.44925124792
2017-10-04 14:01:13 ;1104.7054908485857
2017-10-04 14:11:14 ;2384.4276206322797
2017-10-04 14:21:15 ;4659.517470881863
2017-10-04 14:31:16 ;4806.810316139767
2017-10-04 14:41:17 ;2679.2562396006656
2017-10-04 14:51:18 ;542.1530782029951
2017-10-04 15:01:19 ;530.4841930116472
2017-10-04 15:11:20 ;872.9800332778702
2017-10-04 15:21:21 ;3703.8136439267887
2017-10-04 15:31:22 ;2689.179700499168
2017-10-04 15:41:23 ;2101.540765391015
2017-10-04 15:51:24 ;2247.991680532446
2017-10-04 16:01:25 ;2742.22462562396
2017-10-04 16:11:26 ;3423.504159733777
2017-10-04 16:21:27 ;2970.2379367720464
2017-10-04 16:31:28 ;1021.9534109816972
2017-10-04 16:41:29 ;1067.2878535773712
2017-10-04 16:51:30 ;2650.5640599001663
2017-10-04 17:01:31 ;1898.9234608985025
2017-10-04 17:11:32 ;997.3976705490849
2017-10-04 17:21:33 ;789.2129783693844
2017-10-04 17:31:34 ;798.5024958402662
2017-10-04 17:41:35 ;1456.036605657238
2017-10-04 17:51:36 ;3364.4292845257905
2017-10-04 18:01:37 ;4717.823627287854
2017-10-04 18:11:38 ;2088.610648918469
2017-10-04 18:21:39 ;837.2146422628952
2017-10-04 18:31:40 ;691.4109816971713
2017-10-04 18:41:41 ;647.8319467554077
2017-10-04 18:51:42 ;883.6921797004992
2017-10-04 19:01:43 ;3001.5840266222963
2017-10-04 19:11:44 ;680.675540765391
2017-10-04 19:21:45 ;848.7653910149751
2017-10-04 19:31:46 ;1482.0499168053245
2017-10-04 19:41:47 ;1786.9001663893512
2017-10-04 19:51:48 ;831.5890183028287
2017-10-04 20:01:49 ;505.65723793677205
2017-10-04 20:11:50 ;550.7986688851913
2017-10-04 20:21:51 ;582.3161397670549
2017-10-04 20:31:52 ;946.1530782029951
2017-10-04 20:41:53 ;2390.840266222962
2017-10-04 20:51:54 ;2193.2745424292843
2017-10-04 21:01:55 ;2266.0698835274543
2017-10-04 21:11:56 ;2754.044925124792
2017-10-04 21:21:57 ;4872.780366056572
2017-10-04 21:31:58 ;3700.991680532446
2017-10-04 21:41:59 ;2005.5990016638934
2017-10-04 21:52:00 ;1257.4475873544093
2017-10-04 22:02:01 ;941.9118136439267
2017-10-04 22:12:02 ;531.7504159733777
2017-10-04 22:22:03 ;654.61231281198
2017-10-04 22:32:04 ;617.567387687188
2017-10-04 22:42:05 ;894.4908485856905
2017-10-04 22:52:06 ;1474.2229617304492
2017-10-04 23:02:07 ;3119.687188019967
2017-10-04 23:12:08 ;1044.7603993344426
2017-10-04 23:22:09 ;625.0366056572379
2017-10-04 23:32:10 ;532.8452579034941
2017-10-04 23:42:11 ;605.2978369384359
2017-10-04 23:52:12 ;1014.9034941763728
2017-10-05 00:02:13 ;1877.2029950083195
2017-10-05 00:12:14 ;924.5257903494177
2017-10-05 00:22:15 ;1755.44925124792
2017-10-05 00:32:16 ;2850.4625623960064
2017-10-05 00:42:17 ;3153.071547420965
2017-10-05 00:52:18 ;1159.1564059900165
2017-10-05 01:02:19 ;1255.3061564059901
2017-10-05 01:12:20 ;1558.3028286189683
2017-10-05 01:22:21 ;3511.6705490848585
2017-10-05 01:32:22 ;3219.7770382695508
2017-10-05 01:42:23 ;2384.30615640599
2017-10-05 01:52:24 ;2790.371048252912
2017-10-05 02:02:25 ;3006.376039933444
2017-10-05 02:12:26 ;3323.5540765391015
2017-10-05 02:22:27 ;2620.737104825291
2017-10-05 02:32:28 ;782.69384359401
2017-10-05 02:42:29 ;792.2662229617305
2017-10-05 02:52:30 ;1486.322795341098
2017-10-05 03:02:31 ;978.4575707154742
2017-10-05 03:12:32 ;3367.0865224625622
2017-10-05 03:22:33 ;1726.0532445923461
2017-10-05 03:32:34 ;2379.3394342762062
2017-10-05 03:42:35 ;1679.8901830282862
2017-10-05 03:52:36 ;2108.2063227953413
2017-10-05 04:02:37 ;1207.622296173045
2017-10-05 04:12:38 ;965.4725457570715
2017-10-05 04:22:39 ;809.8801996672213
2017-10-05 04:32:40 ;668.3261231281198
2017-10-05 04:42:41 ;920.5990016638935
2017-10-05 04:52:42 ;1434.4808652246256
2017-10-05 05:02:43 ;1783.2562396006656
2017-10-05 05:12:44 ;1965.8985024958404
2017-10-05 05:22:45 ;2617.838602329451
2017-10-05 05:32:46 ;1766.9567387687189
2017-10-05 05:42:47 ;2935.630615640599
2017-10-05 05:52:48 ;2371.0499168053243
2017-10-05 06:02:49 ;2369.0615640599003
2017-10-05 06:12:50 ;2369.768718801997
2017-10-05 06:22:51 ;2433.6555740432614
2017-10-05 06:32:52 ;2336.093178036606
2017-10-05 06:42:53 ;2466.4658901830285
2017-10-05 06:52:54 ;3006.034941763727
2017-10-05 07:02:55 ;2698.3643926788686
2017-10-05 07:12:56 ;1174.7237936772046
2017-10-05 07:22:57 ;1069.793677204659
2017-10-05 07:32:58 ;1237.5956738768718
2017-10-05 07:42:59 ;2281.3111480865223
2017-10-05 07:53:00 ;1459.2412645590682
2017-10-05 08:03:01 ;1436.369384359401
2017-10-05 08:13:02 ;2259.34775374376
2017-10-05 08:23:03 ;1941.0033277870216
2017-10-05 08:33:04 ;1252.4109816971713
2017-10-05 08:43:05 ;844.2362728785358
2017-10-05 08:53:06 ;776.6821963394343
2017-10-05 09:03:07 ;689.6971713810316
2017-10-05 09:13:08 ;747.8685524126456
2017-10-05 09:23:09 ;790.8901830282862
2017-10-05 09:33:10 ;957.7237936772046
2017-10-05 09:43:11 ;2322.648918469218
2017-10-05 09:53:12 ;2604.514143094842
