datetime;p
2017-10-01 12:00:00 ;2722.7256629
2017-10-02 12:00:01 ;2314.37052812
2017-10-03 12:00:02 ;2157.32124628
2017-10-04 12:00:03 ;1967.43434332
2017-10-05 12:00:07 ;2033.2969967
2017-10-06 12:00:12 ;2666.47861814
2017-10-07 12:00:17 ;2148.47628031
2017-10-08 12:00:22 ;2421.09015682
2017-10-09 12:00:27 ;2198.68845268
2017-10-10 12:00:28 ;2540.35680143
2017-10-11 12:00:29 ;2284.86121688
2017-10-12 12:00:30 ;2699.72920452
2017-10-13 12:00:31 ;2153.3516626
2017-10-14 12:00:32 ;3135.94932988
2017-10-15 12:00:34 ;2825.65429041
2017-10-16 12:00:36 ;2042.66469526
2017-10-17 12:00:38 ;2515.08370273
2017-10-18 12:00:39 ;2004.70427768
2017-10-19 12:00:41 ;2034.15716891
2017-10-20 19:59:51 ;2084.63190241
2017-10-21 19:59:52 ;2399.29470724
2017-10-22 19:59:53 ;2732.34850291
2017-10-23 19:59:54 ;2823.16351663
2017-10-24 19:59:55 ;2998.60884712
2017-10-25 19:59:56 ;2910.17396789
2017-10-26 19:59:57 ;3791.22452286
2017-10-27 19:59:58 ;3081.55029456
2017-10-28 19:59:59 ;2126.11137474
2017-10-29 20:00:01 ;3360.44126804
2017-10-30 20:00:02 ;3119.87945881
2017-10-31 20:00:04 ;3106.35831346
2017-11-01 20:00:06 ;3412.7013692
2017-11-02 20:00:07 ;3415.27520515
2017-11-03 20:00:08 ;2743.35995695
2017-11-04 20:00:10 ;3431.33791276
2017-11-05 20:00:11 ;2910.94002384
2017-11-06 20:00:12 ;2467.0460869
2017-11-07 20:00:14 ;2549.1238513
2017-11-08 20:00:16 ;2803.95865789
2017-11-09 20:00:17 ;2519.1139557
2017-11-10 20:00:19 ;1902.41813847
2017-11-11 20:00:21 ;2420.58680355
2017-11-12 20:00:23 ;3346.43973519
2017-11-13 20:00:25 ;2874.21130542
2017-11-14 20:00:26 ;2664.22100183
2017-11-15 20:00:28 ;2919.02658534
