datetime;p
2017-10-02 19:49:23 ;1731.60133563
2017-10-03 19:49:24 ;1444.92246707
2017-10-04 19:49:26 ;1684.25124994
2017-10-05 19:49:30 ;1725.26753391
2017-10-06 19:49:34 ;1435.41983681
2017-10-07 19:49:39 ;1935.93061584
2017-10-08 19:49:42 ;1847.07483363
2017-10-09 19:49:47 ;1820.49637157
2017-10-10 19:49:48 ;1553.63992732
2017-10-11 19:49:50 ;1520.28131619
2017-10-12 19:49:51 ;1806.31920927
2017-10-13 19:49:52 ;1454.6852467
2017-10-14 19:49:53 ;1857.786498
2017-10-15 19:49:55 ;1954.50747668
2017-10-16 19:49:57 ;1635.71029606
2017-10-17 19:49:59 ;2011.61895117
2017-10-18 19:50:00 ;2070.20193053
2017-10-19 19:50:01 ;1626.26735564
2017-10-20 19:59:50 ;1964.20855999
2017-10-21 19:59:52 ;2045.37496094
2017-10-22 19:59:53 ;2172.18889828
2017-10-23 19:59:54 ;2325.50370945
2017-10-24 19:59:55 ;2315.1618384
2017-10-25 19:59:56 ;2280.27370054
2017-10-26 19:59:57 ;2158.53594824
2017-10-27 19:59:59 ;1965.10139812
2017-10-28 20:00:01 ;2200.41996042
2017-10-29 20:00:02 ;2424.91524502
2017-10-30 20:00:04 ;2392.95030208
2017-10-31 20:00:06 ;2771.06739505
2017-11-01 20:00:07 ;3633.13517205
2017-11-02 20:00:08 ;3852.25258675
2017-11-03 20:00:10 ;3161.46382028
2017-11-04 20:00:12 ;2383.08919932
2017-11-05 20:00:14 ;2361.12831879
2017-11-06 20:00:16 ;1785.78303743
2017-11-07 20:00:18 ;2445.81077765
2017-11-08 20:00:19 ;2079.40422675
2017-11-09 20:00:21 ;2041.8278975
2017-11-10 20:00:23 ;2557.80134719
2017-11-11 20:00:25 ;2074.36310922
2017-11-12 20:00:26 ;2438.67512326
2017-11-13 20:00:28 ;2053.37059756
2017-11-14 20:00:29 ;2111.96419023
2017-11-15 20:00:30 ;2458.25147566
