datetime;p
2017-10-05 00:00:00 ;2780.24073849
2017-10-06 00:00:00 ;2826.96697955
2017-10-07 00:00:00 ;2928.73310494
2017-10-08 00:00:00 ;2744.3475307
2017-10-09 00:00:00 ;2876.06185114
2017-10-10 00:00:00 ;2890.23475151
2017-10-11 00:00:00 ;2956.48999433
2017-10-12 00:00:00 ;3156.60295598
2017-10-13 00:00:00 ;3116.48614615
2017-10-14 00:00:00 ;2942.28872351
2017-10-15 00:00:00 ;3186.85301266
2017-10-16 00:00:00 ;2678.33424382
2017-10-17 00:00:00 ;3089.06614507
2017-10-18 00:00:00 ;3162.77521354
2017-10-19 00:00:00 ;3160.80281323
2017-10-20 00:00:00 ;3201.62400898
2017-10-21 00:00:00 ;3287.1234245
2017-10-22 00:00:00 ;3065.48005231
2017-10-23 00:00:00 ;3422.94810245
2017-10-24 00:00:00 ;3191.99179408
2017-10-25 00:00:00 ;3555.25855025
2017-10-26 00:00:00 ;3767.68400829
2017-10-27 00:00:00 ;3534.39882179
2017-10-28 00:00:00 ;3510.92623928
2017-10-29 00:00:00 ;3115.98934052
2017-10-30 00:00:00 ;3249.43914493
2017-10-31 00:00:00 ;3660.31196398
2017-11-01 00:00:00 ;3640.28740075
2017-11-02 00:00:00 ;3903.26875846
2017-11-03 00:00:00 ;3771.5585352
2017-11-04 00:00:00 ;3137.57571093
2017-11-05 00:00:00 ;2885.28488924
2017-11-06 00:00:00 ;3453.57076886
2017-11-07 00:00:00 ;4471.11049513
2017-11-08 00:00:00 ;3384.5219384
2017-11-09 00:00:00 ;3431.14858624
2017-11-10 00:00:00 ;3177.04330968
2017-11-11 00:00:00 ;3499.79862735
2017-11-12 00:00:00 ;3573.23234685
2017-11-13 00:00:00 ;3679.10844656
2017-11-14 00:00:00 ;4114.53752228
2017-11-15 00:00:00 ;3619.64447582
